title,seller,rating,reviews,price,seller_level,video_consultation
I will fix excel or google sheets functions formulas do budgeting and forecasting,Amir Mba,4.8,2.0,10,Level 1,False
I will generate excel graphs charts pivot tables and dashboards,Mohsin,Unranked Gig,No Reviewed,28,Unleveled,False
I will be your data analyst and will do financial management and accounting,Lloyd,Unranked Gig,No Reviewed,47,Unleveled,False
I will do tvp var analysis by antonakakis 2020,Shanza,Unranked Gig,No Reviewed,10,Unleveled,False
I will build alteryx workflows for data analysis data cleansing automation reporting,piyushsomani,Unranked Gig,No Reviewed,19,Unleveled,False
I will rewrite edit dissertationsproposal and urgent economics finance research,Ruth K,Unranked Gig,No Reviewed,37,Unleveled,False
I will do data analysis for strategic business insights and growth,Ikhtisham Anwar,Unranked Gig,No Reviewed,10,Unleveled,False
I will do data analytics to drive better business insights,Ikhtisham Anwar,Unranked Gig,No Reviewed,10,Unleveled,False
I will create interactive and intuitive bi report on qlik sense using different data,Diego Sansone,Unranked Gig,No Reviewed,139,Unleveled,False
I will do excel data management and data analysis with dashboard,Rizwan M,4.8,2.0,47,Level 1,False
I will econometric and financial analysis with stata eviews r python,Onesmus M,5.0,2.0,56,Level 1,False
I will provide expert excel dashboard chart macro and pivot table,Zahid Mumtaz,5.0,11.0,47,Level 2,False
I will do your data analytics projects plus make a report,Fredrick S,4.6,24.0,93,Level 1,False
I will professional excel accounting system,Edwin Barraza,Unranked Gig,No Reviewed,28,Unleveled,False
I will do python programming data analysis and machine learning projects,Alex L,Unranked Gig,No Reviewed,19,Unleveled,False
I will clean analyze and visualize complex,Datawizard,Unranked Gig,No Reviewed,10,Unleveled,False
I will clean analyze and visualize your data using python and excel,Alexandr L,Unranked Gig,No Reviewed,5,Unleveled,False
I will help with an excel or vba related requests,Ian,Unranked Gig,No Reviewed,5,Unleveled,False
I will provide data analysis with financial analysts forecasting and modeling,Mahafujul,Unranked Gig,No Reviewed,74,Level 1,False
I will do statistical data analysis visualization and modelling in spreadsheets and r,Mustafa,5.0,1.0,14,Level 2,False
I will do big data analysis using spark scala,Sudheer,5.0,2.0,24,Level 2,False
I will do linear and logistic regression,Johannes M.,5.0,1.0,463,Vetted Pro,False
I will do flask tensorflow nlp opencv and data science projects,Ansa Ali,5.0,3.0,10,Level 1,False
I will be your data analyst and will do financial analysis,Sohaib,4.8,17.0,14,Level 1,False
I will do data science projects with machine learning and deep learning in python or r,App Developer,5.0,2.0,88,Level 1,False
I will create custom data science projects using python,Mehwish M,5.0,2.0,28,Level 2,True
I will assist you in project management tasks,Usama X Zaira,Unranked Gig,No Reviewed,56,Unleveled,False
I will create static and online relational maps,Ike C.a,Unranked Gig,No Reviewed,14,Level 1,False
I will do your google sheets project with excellence,Serhii K.,4.9,65.0,74,Level 1,False
I will do macros vba code formula powerful data analysis in excel and google sheets,Semab.k,4.3,7.0,19,Level 1,False
I will be your excel and google sheets expert,Riab J,5.0,49.0,28,Level 2,False
I will build automated and insightful power bi report,Attaur R,4.9,6.0,28,Level 1,False
I will do time series analysis in gretl,Shahzaibsamo,4.4,3.0,10,Level 1,False
I will prepare the financial statement for the company,Pradeep Khadka,5.0,34.0,47,Top Rated,True
I will be your data science and statistics professional,Dror Rosen,4.9,46.0,370,Vetted Pro,True
I will build effective excel data analysis reports charts interactive dashboards,Assana G,5.0,13.0,139,Level 2,False
I will do python development machine learning and data science in jupyter notebook,Kashif,5.0,6.0,14,Level 2,True
I will assist you in project management tasks,Usama X Zaira,Unranked Gig,No Reviewed,56,Unleveled,False
I will create static and online relational maps,Ike C.a,Unranked Gig,No Reviewed,14,Level 1,False
I will do your google sheets project with excellence,Serhii K.,4.9,65.0,74,Level 1,False
I will do excel reporting and data analysis,Muhammad W,Unranked Gig,No Reviewed,28,Unleveled,False
I will do data cleaning wrangling and visualization using tableau power bi python,Iqrar,Unranked Gig,No Reviewed,10,Level 2,False
I will do data analysis and visualization statistical analysis r r studio and python,Hailey,Unranked Gig,No Reviewed,47,Unleveled,False
I will work on financial analysis budgeting and forecasting,Asif Shaikh,4.3,1.0,10,Unleveled,False
I will create dashboard and automation excel google sheets data studio power bi,Serhii K.,Unranked Gig,No Reviewed,47,Level 1,False
I will build automated and insightful power bi report,Power Bi Expert,4.8,63.0,47,Top Rated,False
I will do data analysis using tableau power bi python r studio sql or excel analyst,Mohsin,4.9,19.0,19,Level 1,False
I will be your spss sql tableau r studio python powerbi and excel expert,George Tochi,5.0,1.0,5,Level 1,False
I will fix excel or google sheets functions formulas do budgeting and forecasting,Amir Mba,4.8,2.0,10,Level 1,False
I will integrate power bi dashboard with dynamics 365 and sap hana,Omer,Unranked Gig,No Reviewed,28,Unleveled,False
I will do data analysis using python on google colab and pandas,Anshul,Unranked Gig,No Reviewed,93,Level 2,False
I will do data analysis and visualization using python,Sufyan Asghar,Unranked Gig,No Reviewed,14,Unleveled,False
I will be your certified indian chartered accountant,Ca Cpaneha,5.0,2.0,47,Unleveled,False
I will do financial analysis charts pivot table and dashboards,Muhammad Ali,Unranked Gig,No Reviewed,19,Unleveled,False
I will perform data analysis with excel and bi tools with report,Kavin,Unranked Gig,No Reviewed,24,Unleveled,False
I will do data analysis and insights,Sibonelo Mlambo,Unranked Gig,No Reviewed,232,Unleveled,False
I will do advanced excel tasks for you,Elimem Plc,5.0,7.0,5,Level 2,False
I will do excel data management and data analysis with dashboard,Rizwan M,4.8,2.0,47,Level 1,False
I will econometric and financial analysis with stata eviews r python,Onesmus M,5.0,2.0,56,Level 1,False
I will provide expert excel dashboard chart macro and pivot table,Zahid Mumtaz,5.0,11.0,47,Level 2,False
I will do your data analytics projects plus make a report,Fredrick S,4.6,24.0,93,Level 1,False
I will send you the cash flow tracker,Serhii K.,Unranked Gig,No Reviewed,14,Level 1,False
I will exploratory data analysis and visualization,Vinay. P.,Unranked Gig,No Reviewed,10,Unleveled,False
I will send you the monthly income expense tracker,Serhii K.,5.0,2.0,14,Level 1,False
I will send you the personal budget spreadsheet,Serhii K.,4.8,3.0,14,Level 1,False
I will analyze your raw data and transform it to pivot table report,Sandro Gvinadze,Unranked Gig,No Reviewed,74,Unleveled,False
I will do data science nvivo nlp ai ml and gpt using python,Thosen M,Unranked Gig,No Reviewed,47,Unleveled,False
I will excel data analysis excel and accounting professional,Jayaraja Sahu,Unranked Gig,No Reviewed,24,Unleveled,False
I will do complex data analysis or data analyst,Tahira Yasmeen,Unranked Gig,No Reviewed,5,Unleveled,False
I will model your sports data,Johannes M.,Unranked Gig,No Reviewed,463,Vetted Pro,False
I will do flask tensorflow nlp opencv and data science projects,Ansa Ali,5.0,3.0,10,Level 1,False
I will do macros vba code formula powerful data analysis in excel and google sheets,Semab.k,4.3,7.0,19,Level 1,False
I will convert google sheets workbook to excel spreadsheet,Ajit T,4.7,1.0,5,Level 1,False
I will be analysing the data and returing it in required format,Shyamkakani,Unranked Gig,No Reviewed,14,Unleveled,False
I will do statistical data analysis on rstudio spss excel and r,Thosen M,Unranked Gig,No Reviewed,24,Unleveled,False
I will analyze your big data,Bee,Unranked Gig,No Reviewed,56,Level 1,False
I will help in financial analysis and  modelling to boost your business success,Asif H,Unranked Gig,No Reviewed,28,Unleveled,False
I will excel data cleaning and formatting data analysis and visualization combine PDF,Karanjot Singh,5.0,2.0,14,Level 1,False
I will do data science projects with machine learning and deep learning in python or r,App Developer,5.0,2.0,88,Level 1,False
I will do business analytics and customize business strategy,Parijat S,5.0,1.0,278,Level 1,False
I will do time series analysis in gretl,Shahzaibsamo,4.4,3.0,10,Level 1,False
I will be your data science and statistics professional,Dror Rosen,4.9,46.0,370,Vetted Pro,True
I will prepare the financial statement for the company,Pradeep Khadka,5.0,34.0,47,Top Rated,True
I will build effective excel data analysis reports charts interactive dashboards,Assana G,5.0,13.0,139,Level 2,False
I will build automated and insightful power bi report,Power Bi Expert,4.8,63.0,47,Top Rated,False
I will do professional spss data analysis and statistical reporting,Rabi Prasad,Unranked Gig,No Reviewed,24,Unleveled,False
I will create interactive KPI dashboards in excel,Amina Bilal,Unranked Gig,No Reviewed,24,Unleveled,False
I will be your spss sql tableau r studio python powerbi and excel expert,George Tochi,5.0,1.0,5,Level 1,False
I will do r programming rstudio sas data analysis and visualization,Ifra A,Unranked Gig,No Reviewed,28,Unleveled,False
I will help you code in rstudio r programming  python SAS,Ifra A,Unranked Gig,No Reviewed,28,Unleveled,False
I will be analysing the data and returing it in required format,Shyamkakani,Unranked Gig,No Reviewed,14,Unleveled,False
I will do statistical data analysis on rstudio spss excel and r,Thosen M,Unranked Gig,No Reviewed,24,Unleveled,False
I will analyze your big data,Bee,Unranked Gig,No Reviewed,56,Level 1,False
I will provide expert excel dashboard chart macro and pivot table,Zahid Mumtaz,5.0,11.0,47,Level 2,False
I will do your data analytics projects plus make a report,Fredrick S,4.6,24.0,93,Level 1,False
I will do data analysis using tableau power bi python r studio sql or excel analyst,Mohsin,4.9,19.0,19,Level 1,False
I will econometric and financial analysis with stata eviews r python,Onesmus M,5.0,2.0,56,Level 1,False
I will do data analysis and visualization using python,Sufyan Asghar,Unranked Gig,No Reviewed,14,Unleveled,False
I will excel data analysis excel and accounting professional,Jayaraja Sahu,Unranked Gig,No Reviewed,24,Unleveled,False
I will help in financial analysis and  modelling to boost your business success,Asif H,Unranked Gig,No Reviewed,28,Unleveled,False
I will do econometric modeling and time series analysis,Khush Naba,Unranked Gig,No Reviewed,42,Unleveled,False
I will do data science nvivo nlp ai ml and gpt using python,Thosen M,Unranked Gig,No Reviewed,47,Unleveled,False
I will do complex data analysis or data analyst,Tahira Yasmeen,Unranked Gig,No Reviewed,5,Unleveled,False
I will ready to assist you as your power bi or qlik expert,Paresh Rahool,5.0,2.0,28,Unleveled,False
I will publish your paper in ssci and scoups q1,Noor Z,Unranked Gig,No Reviewed,93,Unleveled,False
I will do python development machine learning and data science in jupyter notebook,Kashif,5.0,6.0,14,Level 2,True
I will do business analytics and customize business strategy,Parijat S,5.0,1.0,278,Level 1,False
I will do excel data management and data analysis with dashboard,Rizwan M,4.8,2.0,47,Level 1,False
I will fix excel or google sheets functions formulas do budgeting and forecasting,Amir Mba,4.8,2.0,10,Level 1,False
I will data entry excel tasks and analyze data cost savings and provide insights,Jeevan C,Unranked Gig,No Reviewed,5,Unleveled,False
I will do stock report analysis estimation cost risk assessment  financial analysis,Riley Smith,Unranked Gig,No Reviewed,28,Unleveled,False
I will create a python script to process excel or CSV files,Andrei D,Unranked Gig,No Reviewed,10,Unleveled,False
I will generate excel graphs charts pivot tables and dashboards,Raeesa Ashraf,Unranked Gig,No Reviewed,10,Unleveled,False
I will analyze raw data to exponentiate growth,Aryan K,Unranked Gig,No Reviewed,51,Unleveled,False
I will excel vba power bi sql automation analysis,Shailesh,Unranked Gig,No Reviewed,19,Unleveled,False
I will review analyze and generate reports for financial data,Mitchell Fisher,Unranked Gig,No Reviewed,47,Unleveled,False
I will analyze survey and research data for meaningful insights,Ernest O,Unranked Gig,No Reviewed,93,Unleveled,False
I will do regression and time series analysis,Johannes M.,5.0,35.0,463,Level 2,False
I will excel data cleaning and formatting data analysis and visualization combine PDF,Karanjot Singh,5.0,2.0,14,Level 1,False
I will be your excel and google sheets expert,Riab J,5.0,49.0,28,Level 2,False
I will do eda data cleansing and visualization using python,Shakeel,5.0,1.0,10,Level 1,False
I will do data analysis visualization and prediction in python,Muhammad Tayyab,Unranked Gig,No Reviewed,14,Unleveled,False
I will provide expert excel support for analysis and reporting,Eldad G,Unranked Gig,No Reviewed,24,Unleveled,False
I will analyze data with microsoft excel,Oyedele Akande,Unranked Gig,No Reviewed,93,Unleveled,False
I will perform professional statistical analysis and data insights,Adel O,Unranked Gig,No Reviewed,10,Unleveled,False
I will do econometrics and statistical analysis,Akinsika O,5.0,1.0,74,Level 1,False
I will build automated and insightful power bi report,Attaur R,4.9,6.0,28,Level 1,False
I will create custom power bi dashboard and deneb visuals,Ryan,4.9,7.0,47,Top Rated,True
